order_item_id,order_id,order_date,order_status,payment_method,shipping_method,promo_code,customer_id,customer_name,gender,age_group,loyalty_tier,store_id,store_name,city,state,region,latitude,longitude,product_id,product_name,brand,category,subcategory,quantity,unit_price,discount_pct,sales,cost,profit,returned,return_date
1104,508,2025-08-07,Completed,Net Banking,Store Pickup,FESTIVE10,179,Krishna Patel,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,70,Sportiva Skipping Rope 4,Sportiva,Sports,Fitness,1,3272.35,0.1,2945.11,2128.46,816.65,False,
1105,508,2025-08-07,Completed,Net Banking,Store Pickup,FESTIVE10,179,Krishna Patel,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,5,Orbit Budget Phone 5,Orbit,Technology,Phones,2,787.07,0.15000000000000002,1338.02,1130.82,207.2,False,
1106,508,2025-08-07,Completed,Net Banking,Store Pickup,FESTIVE10,179,Krishna Patel,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,77,FitMax Water Bottle 5,FitMax,Sports,Outdoor,2,3344.26,0.1,6019.67,5299.9,719.77,False,
1107,509,2025-09-16,Completed,Wallet,Standard,FESTIVE10,621,Meera Nair,Female,18-24,Standard,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,58,LuxeLook Serum 4,LuxeLook,Beauty,Skincare,1,242.27,0.1,218.04,169.7,48.34,False,
1108,510,2024-08-28,Completed,Net Banking,Express,NONE,366,Krishna Khan,Male,25-34,Platinum,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,85,SipWell Juice 1,SipWell,Grocery,Beverages,1,192.17,0.2,153.74,131.71,22.03,False,
1109,511,2024-03-06,Completed,Net Banking,Express,FESTIVE10,80,Anika Saxena,Male,25-34,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,64,VivaBeauty Kajal 4,VivaBeauty,Beauty,Makeup,1,1307.09,0.1,1176.38,663.89,512.49,False,
1110,511,2024-03-06,Completed,Net Banking,Express,FESTIVE10,80,Anika Saxena,Male,25-34,Gold,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,20,Decora Electric Kettle 2,Decora,Home,Kitchen,2,4038.88,0.05,7673.87,4365.28,3308.59,False,
1111,512,2025-11-28,Completed,Credit Card,Store Pickup,NONE,659,Kabir Bose,Female,25-34,Standard,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,31,CasaCraft Planter 1,CasaCraft,Home,Decor,1,511.04,0.15,434.38,385.92,48.46,False,
1112,512,2025-11-28,Completed,Credit Card,Store Pickup,NONE,659,Kabir Bose,Female,25-34,Standard,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,50,Aurelia Sneakers 2,Aurelia,Fashion,Footwear,1,922.75,0.1,830.48,544.76,285.72,False,
1113,513,2025-07-08,Completed,Debit Card,Express,WELCOME5,128,Aadhya Das,Prefer not to say,18-24,Gold,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,68,FitMax Protein Shaker 2,FitMax,Sports,Fitness,1,5094.86,0.1,4585.37,2814.46,1770.91,False,
1114,514,2025-10-15,Completed,Wallet,Store Pickup,LOYALTY20,627,Aadhya Yadav,Male,35-44,Standard,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,2,4111.7,0.2,6578.72,3889.5,2689.22,False,
1115,514,2025-10-15,Completed,Wallet,Store Pickup,LOYALTY20,627,Aadhya Yadav,Male,35-44,Standard,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,74,ActivePro Water Bottle 2,ActivePro,Sports,Outdoor,3,3504.82,0.1,9463.01,5824.35,3638.66,False,
1116,514,2025-10-15,Completed,Wallet,Store Pickup,LOYALTY20,627,Aadhya Yadav,Male,35-44,Standard,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,1,412.33,0.2,329.86,239.71,90.15,False,
1117,515,2025-08-12,Completed,Credit Card,Store Pickup,LOYALTY20,399,Tanya Khan,Female,25-34,Platinum,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,68,FitMax Protein Shaker 2,FitMax,Sports,Fitness,1,5193.82,0.15000000000000002,4414.75,2814.46,1600.29,False,
1118,516,2025-12-28,Completed,Wallet,Express,NONE,517,Meera Reddy,Female,35-44,Standard,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,50,Aurelia Sneakers 2,Aurelia,Fashion,Footwear,3,977.55,0.1,2639.38,1634.28,1005.1,False,
1119,516,2025-12-28,Completed,Wallet,Express,NONE,517,Meera Reddy,Female,35-44,Standard,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,88,SipWell Energy Drink 4,SipWell,Grocery,Beverages,1,48.77,0.1,43.89,37.47,6.42,False,
1120,517,2025-06-08,Completed,UPI,Express,NONE,123,Amit Agarwal,Female,25-34,Platinum,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,1,6927.87,0.05,6581.48,4611.8,1969.68,False,
1121,517,2025-06-08,Completed,UPI,Express,NONE,123,Amit Agarwal,Female,25-34,Platinum,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,35,UrbanNest Wall Lamp 5,UrbanNest,Home,Decor,2,3868.41,0,7736.82,3889.5,3847.32,False,
1122,518,2025-04-09,Completed,Credit Card,Standard,WELCOME5,91,Ravi Malhotra,Male,55+,Standard,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,23,CookPro Dinner Set 5,CookPro,Home,Kitchen,1,10214.03,0.25,7660.52,6386.7,1273.82,False,
1123,519,2025-03-12,Completed,UPI,Store Pickup,NONE,538,Sneha Saxena,Male,25-34,Standard,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,20,Decora Electric Kettle 2,Decora,Home,Kitchen,2,4135.15,0.05,7856.78,4365.28,3491.5,False,
1124,520,2024-12-28,Completed,Cash on Delivery,Standard,NONE,90,Vihaan Reddy,Male,25-34,Standard,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,68,FitMax Protein Shaker 2,FitMax,Sports,Fitness,1,5053.65,0.05,4800.97,2814.46,1986.51,False,
1125,520,2024-12-28,Completed,Cash on Delivery,Standard,NONE,90,Vihaan Reddy,Male,25-34,Standard,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,1,4933.7,0.05,4687.01,2766.78,1920.23,False,
1126,521,2024-05-20,Completed,Net Banking,Express,FESTIVE10,357,Ayaan Sharma,Male,55+,Platinum,2,Gurugram Cyber Hub,Gurugram,Haryana,North,28.495,77.0888,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,2,388.62,0.15000000000000002,660.65,479.42,181.23,False,
1127,522,2024-06-20,Completed,Cash on Delivery,Express,FESTIVE10,453,Kabir Chopra,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,86,NatureBox Sparkling Water 2,NatureBox,Grocery,Beverages,1,100.54,0.15000000000000002,85.46,55.09,30.37,False,
1128,522,2024-06-20,Completed,Cash on Delivery,Express,FESTIVE10,453,Kabir Chopra,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,41,NorthThread Jacket 5,NorthThread,Fashion,Menswear,2,934.53,0.25,1401.8,1212.94,188.86,False,
1129,522,2024-06-20,Completed,Cash on Delivery,Express,FESTIVE10,453,Kabir Chopra,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,79,NatureBox Breakfast Cereal 1,NatureBox,Grocery,Packaged Food,3,552.91,0.30000000000000004,1161.11,1116.3,44.81,False,
1130,522,2024-06-20,Completed,Cash on Delivery,Express,FESTIVE10,453,Kabir Chopra,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,2,4736.8,0.1,8526.24,5533.56,2992.68,False,
1131,522,2024-06-20,Completed,Cash on Delivery,Express,FESTIVE10,453,Kabir Chopra,Male,25-34,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,2,50.24,0.05,95.46,50.44,45.02,False,
1132,523,2024-11-20,Completed,Debit Card,Express,NONE,119,Arjun Joshi,Female,18-24,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,27,Homely Dining Chair 3,Homely,Home,Furniture,1,1210.73,0.15,1029.12,683.08,346.04,False,
1133,524,2025-06-16,Completed,Cash on Delivery,Store Pickup,NONE,311,Avni Gupta,Male,55+,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,63,VivaBeauty Kajal 3,VivaBeauty,Beauty,Makeup,1,928.13,0.2,742.5,696.87,45.63,False,
1134,524,2025-06-16,Completed,Cash on Delivery,Store Pickup,NONE,311,Avni Gupta,Male,55+,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,55,GlowUp Face Mask 1,GlowUp,Beauty,Skincare,1,257.45,0.05,244.58,162.77,81.81,False,
1135,524,2025-06-16,Completed,Cash on Delivery,Store Pickup,NONE,311,Avni Gupta,Male,55+,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,83,TastyCo Cookies 5,TastyCo,Grocery,Packaged Food,1,50.05,0.1,45.05,25.22,19.83,False,
1136,524,2025-06-16,Completed,Cash on Delivery,Store Pickup,NONE,311,Avni Gupta,Male,55+,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,3,6497.53,0,19492.59,13835.4,5657.19,False,
1137,524,2025-06-16,Completed,Cash on Delivery,Store Pickup,NONE,311,Avni Gupta,Male,55+,Silver,10,Bhubaneswar Esplanade,Bhubaneswar,Odisha,East,20.2961,85.8245,28,Decora Dining Chair 4,Decora,Home,Furniture,2,304.37,0,608.74,394.5,214.24,False,
1138,525,2024-03-05,Completed,Wallet,Standard,FESTIVE10,137,Vihaan Das,Female,25-34,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,80,NatureBox Cookies 2,NatureBox,Grocery,Packaged Food,1,146.37,0.05,139.05,108.2,30.85,False,
1139,525,2024-03-05,Completed,Wallet,Standard,FESTIVE10,137,Vihaan Das,Female,25-34,Platinum,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,1,2950.72,0.1,2655.65,2214.9,440.75,False,
1140,526,2025-12-24,Completed,Credit Card,Express,NONE,483,Shaurya Reddy,Male,18-24,Silver,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,1,373.58,0.1,336.22,239.71,96.51,False,
1141,526,2025-12-24,Completed,Credit Card,Express,NONE,483,Shaurya Reddy,Male,18-24,Silver,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,20,Decora Electric Kettle 2,Decora,Home,Kitchen,2,3924.26,0,7848.52,4365.28,3483.24,False,
1142,527,2025-01-26,Completed,Wallet,Standard,FESTIVE10,686,Avni Singh,Female,35-44,Silver,3,Jaipur Pink City,Jaipur,Rajasthan,North,26.9124,75.7873,71,FitMax Yoga Mat 5,FitMax,Sports,Fitness,2,3292.79,0.15000000000000002,5597.74,5256.74,341.0,False,
1143,528,2024-07-22,Completed,Credit Card,Store Pickup,FESTIVE10,469,Shaurya Saxena,Male,18-24,Gold,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,24,CasaCraft Dinner Set 6,CasaCraft,Home,Kitchen,3,2345.62,0.30000000000000004,4925.8,5327.22,-401.42,False,
1144,528,2024-07-22,Completed,Credit Card,Store Pickup,FESTIVE10,469,Shaurya Saxena,Male,18-24,Gold,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,73,FitMax Tent 1,FitMax,Sports,Outdoor,3,930.14,0.1,2511.38,2021.94,489.44,False,
1145,529,2025-11-04,Completed,Debit Card,Standard,NONE,438,Anjali Das,Female,35-44,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,19,Decora Dinner Set 1,Decora,Home,Kitchen,1,2588.21,0.05,2458.8,1759.56,699.24,False,
1146,529,2025-11-04,Completed,Debit Card,Standard,NONE,438,Anjali Das,Female,35-44,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,74,ActivePro Water Bottle 2,ActivePro,Sports,Outdoor,2,3331.09,0.05,6329.07,3882.9,2446.17,False,
1147,530,2025-10-22,Completed,Net Banking,Standard,WELCOME5,126,Riya Chopra,Male,35-44,Gold,6,Chennai T Nagar,Chennai,Tamil Nadu,South,13.0418,80.2341,51,ModeX Flip Flops 3,ModeX,Fashion,Footwear,1,394.74,0.15000000000000002,335.53,281.05,54.48,False,
1148,531,2024-04-29,Completed,Cash on Delivery,Express,NONE,511,Myra Das,Male,35-44,Gold,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,74,ActivePro Water Bottle 2,ActivePro,Sports,Outdoor,1,3322.58,0,3322.58,1941.45,1381.13,False,
1149,532,2025-06-23,Completed,Credit Card,Express,FESTIVE10,611,Sara Agarwal,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,42,NorthThread Polo Shirt 6,NorthThread,Fashion,Menswear,1,368.42,0.25,276.31,239.71,36.6,False,
1150,532,2025-06-23,Completed,Credit Card,Express,FESTIVE10,611,Sara Agarwal,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,87,FreshKart Sparkling Water 3,FreshKart,Grocery,Beverages,2,607.91,0.1,1094.24,768.56,325.68,False,
1151,532,2025-06-23,Completed,Credit Card,Express,FESTIVE10,611,Sara Agarwal,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,7,NovaTech Ultrabook 1,NovaTech,Technology,Laptops,1,12823.58,0.05,12182.4,6616.68,5565.72,False,
1152,533,2025-12-03,Completed,Cash on Delivery,Store Pickup,NONE,622,Sara Bose,Female,18-24,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,88,SipWell Energy Drink 4,SipWell,Grocery,Beverages,1,46.47,0.1,41.82,37.47,4.35,False,
1153,533,2025-12-03,Completed,Cash on Delivery,Store Pickup,NONE,622,Sara Bose,Female,18-24,Gold,12,Patna Frazer Road,Patna,Bihar,East,25.5941,85.1376,69,ActivePro Dumbbell Set 3,ActivePro,Sports,Fitness,1,3550.93,0.1,3195.84,2708.01,487.83,False,
1154,534,2024-10-11,Returned,Net Banking,Store Pickup,NONE,42,Karan Malhotra,Female,25-34,Gold,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,74,ActivePro Water Bottle 2,ActivePro,Sports,Outdoor,2,3364.73,0.1,6056.51,3882.9,2173.61,True,2024-10-14
1155,535,2025-08-07,Completed,UPI,Standard,CLEARANCE15,167,Anaya Yadav,Female,45-54,Standard,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,22,UrbanNest Air Fryer 4,UrbanNest,Home,Kitchen,2,6516.75,0.2,10426.8,9223.6,1203.2,False,
1156,535,2025-08-07,Completed,UPI,Standard,CLEARANCE15,167,Anaya Yadav,Female,45-54,Standard,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,26,Homely Dining Chair 2,Homely,Home,Furniture,1,814.01,0.15000000000000002,691.91,505.21,186.7,False,
1157,536,2025-04-26,Completed,Net Banking,Standard,FESTIVE10,6,Sneha Kapoor,Male,25-34,Standard,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,15,Orbit Power Bank 3,Orbit,Technology,Accessories,1,7470.0,0.05,7096.5,5862.11,1234.39,False,
1158,536,2025-04-26,Completed,Net Banking,Standard,FESTIVE10,6,Sneha Kapoor,Male,25-34,Standard,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,21,Decora Electric Kettle 3,Decora,Home,Kitchen,1,504.15,0.2,403.32,352.66,50.66,False,
1159,537,2025-09-12,Completed,UPI,Standard,FESTIVE10,143,Pooja Mishra,Female,18-24,Standard,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,14,Orbit Power Bank 2,Orbit,Technology,Accessories,1,1384.82,0.05,1315.58,927.4,388.18,False,
1160,538,2025-11-08,Completed,Net Banking,Standard,NONE,140,Arjun Nair,Female,45-54,Standard,15,Ahmedabad CG Road,Ahmedabad,Gujarat,West,23.0225,72.5714,80,NatureBox Cookies 2,NatureBox,Grocery,Packaged Food,2,144.79,0.05,275.1,216.4,58.7,False,
1161,539,2024-01-14,Completed,Wallet,Express,NONE,346,Vihaan Joshi,Male,45-54,Platinum,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,14,Orbit Power Bank 2,Orbit,Technology,Accessories,1,1395.29,0.1,1255.76,927.4,328.36,False,
1162,539,2024-01-14,Completed,Wallet,Express,NONE,346,Vihaan Joshi,Male,45-54,Platinum,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,3,NovaTech Smartphone 3,NovaTech,Technology,Phones,2,2341.25,0.1,4214.25,2747.9,1466.35,False,
1163,539,2024-01-14,Completed,Wallet,Express,NONE,346,Vihaan Joshi,Male,45-54,Platinum,17,Indore Vijay Nagar,Indore,Madhya Pradesh,Central,22.7533,75.8937,44,Aurelia Saree 2,Aurelia,Fashion,Womenswear,2,654.37,0.05,1243.3,787.86,455.44,False,
1164,540,2024-05-11,Completed,Credit Card,Store Pickup,WELCOME5,611,Sara Agarwal,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,45,NorthThread Saree 3,NorthThread,Fashion,Womenswear,2,4032.26,0.2,6451.62,5905.76,545.86,False,
1165,540,2024-05-11,Completed,Credit Card,Store Pickup,WELCOME5,611,Sara Agarwal,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,1,NovaTech Smartphone 1,NovaTech,Technology,Phones,2,5015.73,0.1,9028.31,5533.56,3494.75,False,
1166,540,2024-05-11,Completed,Credit Card,Store Pickup,WELCOME5,611,Sara Agarwal,Male,25-34,Standard,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,64,VivaBeauty Kajal 4,VivaBeauty,Beauty,Makeup,2,1213.58,0.15000000000000002,2063.09,1327.78,735.31,False,
1167,541,2025-01-02,Completed,Net Banking,Express,NONE,283,Anjali Agarwal,Male,45-54,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,17,ByteWave Bluetooth Speaker 5,ByteWave,Technology,Accessories,1,8211.55,0,8211.55,4349.76,3861.79,False,
1168,541,2025-01-02,Completed,Net Banking,Express,NONE,283,Anjali Agarwal,Male,45-54,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,20,Decora Electric Kettle 2,Decora,Home,Kitchen,1,3881.81,0.25,2911.36,2182.64,728.72,False,
1169,541,2025-01-02,Completed,Net Banking,Express,NONE,283,Anjali Agarwal,Male,45-54,Gold,1,Delhi Connaught Place,Delhi,Delhi,North,28.6315,77.2167,47,Aurelia Dress 5,Aurelia,Fashion,Womenswear,1,1429.07,0.05,1357.62,937.91,419.71,False,
1170,542,2024-03-03,Completed,UPI,Express,FESTIVE10,171,Shaurya Das,Female,25-34,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,76,TrailGo Water Bottle 4,TrailGo,Sports,Outdoor,1,4917.64,0.05,4671.76,3615.43,1056.33,False,
1171,542,2024-03-03,Completed,UPI,Express,FESTIVE10,171,Shaurya Das,Female,25-34,Standard,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,14,Orbit Power Bank 2,Orbit,Technology,Accessories,1,1502.2,0.05,1427.09,927.4,499.69,False,
1172,543,2025-12-19,Completed,Credit Card,Standard,NONE,658,Vikram Nair,Male,18-24,Platinum,5,Bengaluru Indiranagar,Bengaluru,Karnataka,South,12.9784,77.6408,79,NatureBox Breakfast Cereal 1,NatureBox,Grocery,Packaged Food,1,606.31,0.2,485.05,372.1,112.95,False,
1173,544,2024-11-11,Completed,Cash on Delivery,Store Pickup,NONE,463,Aarav Bose,Female,35-44,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,45,NorthThread Saree 3,NorthThread,Fashion,Womenswear,1,3799.66,0.15,3229.71,2952.88,276.83,False,
1174,544,2024-11-11,Completed,Cash on Delivery,Store Pickup,NONE,463,Aarav Bose,Female,35-44,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,14,Orbit Power Bank 2,Orbit,Technology,Accessories,1,1478.9,0.1,1331.01,927.4,403.61,True,2024-11-13
1175,544,2024-11-11,Completed,Cash on Delivery,Store Pickup,NONE,463,Aarav Bose,Female,35-44,Platinum,18,Bhopal DB Mall,Bhopal,Madhya Pradesh,Central,23.2599,77.4126,16,ByteWave Wireless Earbuds 4,ByteWave,Technology,Accessories,2,8233.98,0,16467.96,9604.4,6863.56,False,
1176,545,2024-04-12,Completed,UPI,Express,NONE,423,Rohan Agarwal,Male,25-34,Gold,19,Nagpur Civil Lines,Nagpur,Maharashtra,Central,21.1458,79.0882,67,TrailGo Resistance Bands 1,TrailGo,Sports,Fitness,1,2517.02,0,2517.02,1565.77,951.25,False,
1177,546,2024-05-31,Completed,UPI,Express,CLEARANCE15,376,Vikram Joshi,Male,35-44,Platinum,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,60,HerbalRay Face Mask 6,HerbalRay,Beauty,Skincare,1,853.67,0.15000000000000002,725.62,700.17,25.45,False,
1178,546,2024-05-31,Completed,UPI,Express,CLEARANCE15,376,Vikram Joshi,Male,35-44,Platinum,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,60,HerbalRay Face Mask 6,HerbalRay,Beauty,Skincare,2,858.12,0.05,1630.43,1400.34,230.09,False,
1179,546,2024-05-31,Completed,UPI,Express,CLEARANCE15,376,Vikram Joshi,Male,35-44,Platinum,14,Pune Koregaon Park,Pune,Maharashtra,West,18.5362,73.8937,68,FitMax Protein Shaker 2,FitMax,Sports,Fitness,3,4704.05,0.1,12700.94,8443.38,4257.56,False,
1180,547,2024-01-18,Completed,Cash on Delivery,Store Pickup,NONE,721,Myra Mehta,Female,25-34,Silver,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,58,LuxeLook Serum 4,LuxeLook,Beauty,Skincare,1,229.97,0,229.97,169.7,60.27,False,
1181,547,2024-01-18,Completed,Cash on Delivery,Store Pickup,NONE,721,Myra Mehta,Female,25-34,Silver,9,Kolkata Park Street,Kolkata,West Bengal,East,22.5531,88.3525,16,ByteWave Wireless Earbuds 4,ByteWave,Technology,Accessories,1,8130.49,0,8130.49,4802.2,3328.29,False,
1182,548,2024-06-09,Completed,Net Banking,Express,CLEARANCE15,206,Krishna Khan,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,51,ModeX Flip Flops 3,ModeX,Fashion,Footwear,1,392.2,0.1,352.98,281.05,71.93,False,
1183,548,2024-06-09,Completed,Net Banking,Express,CLEARANCE15,206,Krishna Khan,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,18,ApexDigital Smart Watch 6,ApexDigital,Technology,Accessories,2,1426.93,0.1,2568.47,1677.28,891.19,False,
1184,548,2024-06-09,Completed,Net Banking,Express,CLEARANCE15,206,Krishna Khan,Male,25-34,Platinum,11,Guwahati GS Road,Guwahati,Assam,East,26.1445,91.7362,54,ModeX Running Shoes 6,ModeX,Fashion,Footwear,1,2768.05,0.1,2491.25,2214.9,276.35,False,
1185,549,2024-02-21,Completed,Net Banking,Standard,NONE,70,Sneha Khan,Female,25-34,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,5,Orbit Budget Phone 5,Orbit,Technology,Phones,1,787.23,0.1,708.51,565.41,143.1,False,
1186,549,2024-02-21,Completed,Net Banking,Standard,NONE,70,Sneha Khan,Female,25-34,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,71,FitMax Yoga Mat 5,FitMax,Sports,Fitness,1,3579.3,0.1,3221.37,2628.37,593.0,False,
1187,549,2024-02-21,Completed,Net Banking,Standard,NONE,70,Sneha Khan,Female,25-34,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,81,DailyBite Breakfast Cereal 3,DailyBite,Grocery,Packaged Food,2,399.05,0.05,758.19,429.28,328.91,False,
1188,549,2024-02-21,Completed,Net Banking,Standard,NONE,70,Sneha Khan,Female,25-34,Gold,20,Raipur Magneto Mall,Raipur,Chhattisgarh,Central,21.2514,81.6296,9,ApexDigital Ultrabook 3,ApexDigital,Technology,Laptops,1,34756.17,0,34756.17,19877.8,14878.37,False,
1189,550,2024-10-31,Completed,Net Banking,Express,FESTIVE10,39,Myra Agarwal,Female,35-44,Platinum,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,68,FitMax Protein Shaker 2,FitMax,Sports,Fitness,4,4862.44,0.1,17504.78,11257.84,6246.94,False,
1190,550,2024-10-31,Completed,Net Banking,Express,FESTIVE10,39,Myra Agarwal,Female,35-44,Platinum,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,16,ByteWave Wireless Earbuds 4,ByteWave,Technology,Accessories,2,8230.72,0.15000000000000002,13992.22,9604.4,4387.82,False,
1191,550,2024-10-31,Completed,Net Banking,Express,FESTIVE10,39,Myra Agarwal,Female,35-44,Platinum,16,Surat VR Mall,Surat,Gujarat,West,21.1702,72.8311,13,ByteWave USB-C Hub 1,ByteWave,Technology,Accessories,1,987.53,0.15,839.4,662.08,177.32,False,
1192,551,2024-06-27,Completed,Credit Card,Store Pickup,NONE,255,Tanya Reddy,Female,25-34,Silver,13,Mumbai Bandra,Mumbai,Maharashtra,West,19.0596,72.8295,66,LuxeLook Kajal 6,LuxeLook,Beauty,Makeup,1,925.46,0.05,879.19,488.33,390.86,False,
